Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value,more_polluted
2014,7,16,2,74.12,4.18,117,0.78,4.34,1002.69,113,1
2014,7,16,5,72.83,0.55,35,0.84,2.39,1003.36,85,0
2014,7,16,8,77.53,2.39,41,0.73,2.9,1004.46,133,1
2014,7,16,11,82.37,1.89,96,0.64,3.5,1004.46,159,1
2014,7,16,14,82.42,3.15,180,0.66,3.94,1001.56,146,1
2014,7,16,17,81.55,7.68,113,0.66,6.2,1002,90,0
2014,7,16,20,74.99,3.5,116,0.8,4.44,1004.84,70,0
2014,7,16,23,72,1.13,21,0.82,4.25,1004.7,64,0
2014,7,17,2,71.33,3.44,138,0.86,3.18,1004.83,112,1
2014,7,17,5,71.15,1.37,12,0.91,2.65,1005.47,147,1
2014,7,17,8,75.65,1.73,27,0.8,2.95,1005.74,144,1
2014,7,17,11,81.4,6.48,121,0.67,2.87,1005.67,129,1
2014,7,17,14,83.06,8.05,163,0.68,3.9,1005.25,162,1
2014,7,17,17,83.07,4.61,103,0.69,3.1,1004.74,152,1
2014,7,17,20,79.34,3.68,106,0.78,2.91,1006,172,1
2014,7,17,23,79.23,2.38,85,0.81,1.73,1006.4,220,0
2014,7,18,2,77.61,5.9,119,0.79,1.86,1006.33,158,1
2014,7,18,5,76.31,1.28,94,0.85,1.93,1006.79,123,1
2014,7,18,8,80.29,2.94,119,0.76,1.99,1008.13,113,1
2014,7,18,11,87.82,4.5,158,0.61,2.59,1007.65,125,1
2014,7,18,14,91.21,4.55,173,0.58,2.89,1005.98,109,1
2014,7,18,17,92.24,9.36,179,0.53,4.53,1005.5,96,0
2014,7,18,20,87.06,3.22,167,0.63,5.36,1006.38,84,0
2014,7,18,23,83.77,3.76,161,0.76,4.6,1007.5,87,0
2014,7,19,2,81.03,2.05,157,0.77,3.91,1007.57,72,0
2014,7,19,5,79.67,2.47,161,0.81,2.94,1008.41,75,0
2014,7,19,8,86.14,3.32,212,0.69,3.76,1009.47,60,0
2014,7,19,11,92.54,7.28,189,0.53,5.72,1008.91,66,0
2014,7,19,14,95.82,9.77,153,0.47,8.78,1007.52,45,0
2014,7,19,17,93.79,10.33,157,0.5,9.12,1006.05,48,0
2014,7,19,20,88.73,7.21,150,0.63,7.3,1007.18,72,0
2014,7,19,23,87.53,6.83,164,0.66,4.33,1007.8,41,0
2014,7,20,2,82.53,6.25,160,0.76,4.87,1006.6,57,0
2014,7,20,5,79.6,4.21,164,0.8,3.18,1007.02,62,0
2014,7,20,8,84.77,6.98,183,0.66,5.64,1007.46,55,0
2014,7,20,11,90.43,8.9,181,0.56,7.33,1005.56,55,0
2014,7,20,14,94.45,9.6,174,0.49,6,1003.31,87,0
2014,7,20,17,93.76,12.04,194,0.5,7.91,1001.59,69,0
2014,7,20,20,89.23,8.63,187,0.6,8.22,1001.91,55,0
2014,7,20,23,90.12,7.22,191,0.62,9.12,1001,56,0
2014,7,21,2,84.82,8.03,182,0.72,4.85,999.77,55,0
2014,7,21,5,82.6,7.58,277,0.75,5.17,1000.93,53,0
2014,7,21,8,78.92,6.97,332,0.76,8.82,1002.33,20,0
2014,7,21,11,87.75,8.22,338,0.52,9.57,1002.5,12,1
2014,7,21,14,91.6,9.13,347,0.4,9.57,1001.94,15,1
2014,7,21,17,91.29,3.83,341,0.39,9.67,1002.34,14,1
2014,7,21,20,85.66,5,31,0.45,10,1003.69,14,1
2014,7,21,23,85.53,7.95,308,0.43,10,1003.9,6,0
2014,7,22,2,79.31,2.86,11,0.56,9.57,1004.93,10,1
2014,7,22,5,78.41,4.87,11,0.58,10,1006.11,14,1
2014,7,22,8,79.37,1.84,320,0.59,10,1007.34,15,1
2014,7,22,14,81.44,8.52,297,0.55,7.13,1007.18,16,1
2014,7,22,17,81.59,8.39,325,0.51,10,1006.27,15,1
2014,7,22,20,79.76,4.38,327,0.53,10,1006.44,19,1
2014,7,22,23,81,6.63,226,0.47,10,1006.5,16,1
2014,7,23,2,77.37,5.13,290,0.57,10,1005.45,21,0
2014,7,23,5,71.97,1.34,254,0.75,7.01,1005.37,13,1
2014,7,23,8,77.18,4.82,273,0.63,7.26,1005.55,16,1
2014,7,23,11,83.65,5.96,242,0.47,7.32,1004.97,13,1
2014,7,23,14,87.2,6.65,227,0.38,10,1003.46,16,1
2014,7,23,17,87.61,6.78,210,0.38,10,1002.27,21,0
2014,7,23,20,82.22,5.8,218,0.57,10,1002.91,43,0
2014,7,23,23,77.23,1.25,105,0.73,6.9,1003.3,46,0
2014,7,24,2,73.97,1.87,260,0.81,7.32,1003.57,50,0
2014,7,24,5,72.16,1.77,351,0.82,6.41,1003.84,82,0
2014,7,24,8,75.73,3.7,36,0.77,5.96,1005.41,82,0
2014,7,24,11,80.05,1.96,75,0.67,5.49,1006.74,89,0
2014,7,24,14,82.98,2.82,66,0.59,7.01,1005.95,62,0
2014,7,24,17,84.22,6.47,107,0.57,6.88,1004.79,51,0
2014,7,24,20,78.48,4.42,145,0.6,9.12,1006.4,35,0
2014,7,24,23,72.12,1.83,85,0.81,4.4,1007.3,136,1
2014,7,25,2,69.45,0.68,326,0.86,3.48,1006.56,127,1
2014,7,25,5,67.17,1.79,1,0.88,3.63,1006.43,116,1
2014,7,25,8,78.77,7.49,14,0.66,5.02,1006.72,61,0
2014,7,25,11,86.88,5.54,60,0.47,8.95,1005.84,31,0
2014,7,25,14,90.96,6.82,86,0.38,9.04,1004.86,28,0
2014,7,25,17,89.43,8.5,175,0.34,9.07,1004.13,45,0
2014,7,25,20,81.55,5.3,171,0.5,8,1005.31,61,0
2014,7,25,23,79,3.32,167,0.54,4.71,1006.7,72,0
2014,7,26,2,72.19,1.62,217,0.72,5.76,1006.76,116,1
2014,7,26,5,69.63,1,25,0.77,4.88,1007.89,149,1
2014,7,26,8,80.14,3.07,251,0.6,3.89,1009.27,113,1
2014,7,26,11,89.01,3.32,219,0.47,4.87,1009.2,112,1
2014,7,26,14,94.48,9.21,199,0.37,9.58,1007.85,67,0
2014,7,26,17,92.54,11.13,193,0.35,9.27,1006.98,72,0
2014,7,26,20,86.17,5.57,169,0.46,7.9,1008.26,62,0
2014,7,26,23,82,3.9,154,0.49,6.98,1009.6,60,0
2014,7,27,2,77.14,4.88,149,0.58,4.69,1009.87,86,0
2014,7,27,5,73.33,3.23,100,0.71,3.1,1010.15,111,1
2014,7,27,8,80.37,1.43,178,0.59,2.81,1010.65,113,1
2014,7,27,11,88.94,6.32,215,0.46,4.17,1009.47,133,1
2014,7,27,14,95.86,7.46,191,0.33,6.29,1006.83,87,0
2014,7,27,17,92.41,9.93,177,0.38,5.18,1004.88,95,0
2014,7,27,20,85.65,6.22,154,0.51,5.3,1005.02,88,0
2014,7,27,23,81.12,4,150,0.6,4.67,1005.4,93,0
2014,7,28,2,77.33,4.65,135,0.76,3.38,1004.94,121,1
2014,7,28,5,73.89,2.11,144,0.84,2.29,1005.32,138,1
2014,7,28,8,80.3,4.14,184,0.72,2,1005.75,125,1
2014,7,28,11,89.64,5.94,193,0.47,3.16,1004.68,110,1
2014,7,28,14,95.81,10.69,184,0.34,5.93,1002.87,61,0
2014,7,28,17,92.1,13.47,198,0.39,6.7,1001.25,81,0
2014,7,28,20,86.92,6.73,195,0.5,5.35,1002.4,88,0
2014,7,28,23,82,4.26,166,0.66,4.11,1003.2,96,0
2014,7,29,2,78.76,6.26,180,0.7,3.46,1003.13,101,1
2014,7,29,5,75.47,2.84,134,0.79,1.55,1003.84,155,1
2014,7,29,8,82.55,5.67,156,0.66,1.65,1004.57,151,1
2014,7,29,11,88.6,9.85,194,0.5,3.37,1004.03,92,0
2014,7,29,14,90.51,11.84,159,0.43,4.42,1002.28,84,0
2014,7,29,17,89.04,11.46,152,0.49,4.39,1000.8,86,0
2014,7,29,20,84.64,9.62,154,0.59,4.16,1000.89,85,0
2014,7,29,23,74.05,9.45,152,0.93,1.86,1003.8,78,0
2014,7,30,2,73.21,4.34,101,0.91,4.32,1003.06,53,0
2014,7,30,5,72.57,4.79,16,0.94,1.83,1003.92,113,1
2014,7,30,8,74.9,1.34,28,0.87,2.58,1005.45,159,1
2014,7,30,11,78.55,3.68,143,0.73,3.8,1006.55,148,1
2014,7,30,14,82.16,5.47,70,0.68,4.52,1005.79,122,1
2014,7,30,17,82.68,5.02,113,0.68,3.81,1004.7,144,1
2014,7,30,20,77.76,4.44,124,0.81,2.93,1005.7,199,0
2014,7,30,23,75,2.15,98,0.94,1.63,1007.5,201,0
2014,7,31,2,75.51,2.63,120,0.88,1.76,1007.58,187,1
2014,7,31,5,73.56,3,106,0.93,1.33,1007.55,208,0
2014,7,31,8,77.78,2.9,175,0.81,1.24,1008.1,227,0
2014,7,31,11,84,4.36,162,0.64,2.19,1007.39,180,1
2014,7,31,14,87.59,5.92,149,0.58,3.09,1005.83,155,1
2014,7,31,17,86.25,8.13,146,0.6,3.72,1004.62,122,1
2014,7,31,20,80.34,5.36,152,0.74,2.87,1005.34,167,1
2014,7,31,23,78.77,3.94,157,0.8,2.13,1006.5,196,0
2014,8,1,2,76.21,2.24,138,0.85,2.17,1006.32,135,1
2014,8,1,5,74.47,1.75,69,0.9,1.46,1006.18,146,1
2014,8,1,8,78.54,2.43,122,0.82,1.76,1007.33,185,1
2014,8,1,11,85.65,5.98,114,0.64,2.1,1007.05,123,1
2014,8,1,14,88.82,5.11,153,0.55,3.4,1005.53,98,0
2014,8,1,17,87.64,7.66,145,0.59,4.31,1004.7,115,1
2014,8,1,20,81.7,4.08,155,0.73,3.7,1005.05,134,1
2014,8,1,23,79.23,2.81,144,0.87,2.53,1005.6,78,0
2014,8,2,2,78.47,2.88,156,0.86,3.6,1004.81,93,0
2014,8,2,5,76.3,3.37,131,0.87,3.11,1004.96,69,0
2014,8,2,8,81.2,1.81,111,0.78,2.88,1004.58,77,0
2014,8,2,11,87.49,1.31,331,0.64,2.96,1003.75,101,1
2014,8,2,14,90.95,3.92,176,0.57,3.38,1001.87,110,1
2014,8,2,17,90.57,5.92,157,0.55,4.11,1000.67,101,1
2014,8,2,20,88.19,3.03,205,0.6,4.66,1001.41,115,1
2014,8,2,23,81.12,3.54,74,0.81,2.8,1001.5,138,1
2014,8,3,2,78.68,0.79,145,0.87,3.31,1000.84,184,1
2014,8,3,5,78.11,2.64,346,0.88,2.48,1001.28,175,1
2014,8,3,8,84.34,2.59,33,0.72,2.94,1001.67,88,0
2014,8,3,11,91.45,4.24,2,0.56,4.9,1001.25,82,0
2014,8,3,14,91.92,7.08,165,0.56,4.9,999.64,76,0
2014,8,3,17,85.37,1.44,308,0.66,4.75,999.69,69,0
2014,8,3,20,81.92,3.11,75,0.78,5.77,1001.07,67,0
2014,8,3,23,79.35,2.18,76,0.88,3.54,1001.3,74,0
2014,8,4,2,78.96,0.33,217,0.82,4.95,1001.11,89,0
2014,8,4,5,77.62,3.23,9,0.86,3.66,1001.83,90,0
2014,8,4,8,78.58,9.74,25,0.69,5.86,1002.94,12,1
2014,8,4,11,71.77,13.58,19,0.85,4.21,1004.95,5,0
2014,8,4,14,69.4,9.91,17,0.87,6.7,1005.68,6,0
2014,8,4,17,71.1,7.12,17,0.78,9.67,1005.78,7,0
2014,8,4,20,70.9,3.8,21,0.79,9.67,1006.76,2,0
2014,8,4,23,66.47,4.54,5,0.9,9.55,1006,6,0
2014,8,5,2,66.82,0.74,278,0.87,9.4,1007.29,10,1
2014,8,5,5,65.24,3.11,352,0.91,9.38,1007.23,11,1
2014,8,5,8,71.02,5.46,345,0.82,9.06,1008.42,14,1
2014,8,5,11,81.55,1.7,342,0.56,10,1007.82,31,0
2014,8,5,14,87.34,3.27,275,0.38,10,1006.22,28,0
2014,8,5,17,84.86,4.82,176,0.48,10,1005.73,32,0
2014,8,5,20,79.73,1.8,240,0.64,9.44,1006.57,27,0
2014,8,5,23,75.23,1.53,80,0.88,5.92,1006.5,32,0
2014,8,6,2,71.24,1.41,17,0.87,5.65,1007.06,49,0
2014,8,6,5,70.26,6.47,358,0.81,5.29,1007.57,62,0
2014,8,6,8,79.33,5.66,0,0.62,8.24,1008.03,50,0
2014,8,6,9,80.65,5.37,8,0.57,8.88,1007.71,23,0
2014,8,6,10,82.56,5.26,20,0.51,9.42,1007.38,16,1
2014,8,6,11,84.74,5.45,35,0.43,9.83,1007.06,8,0
2014,8,6,12,86.91,5.9,48,0.36,10,1006.74,6,0
2014,8,6,13,88.76,6.48,60,0.3,10,1006.42,3,0
2014,8,6,14,90,7,70,0.26,10,1006.1,2,0
2014,8,6,15,90.4,9.13,102,0.27,7.31,1006.1,5,0
2014,8,6,17,87.93,3.78,145,0.31,9.88,1006.63,8,0
2014,8,6,20,79.59,4.75,147,0.58,9.58,1007.78,28,0
2014,8,6,23,75,3.76,101,0.75,3.65,1008.5,125,1
2014,8,7,2,70.16,2.34,45,0.8,3.28,1009.08,101,1
2014,8,7,5,66.97,5.49,0,0.85,5.62,1009.76,85,0
2014,8,7,8,77.16,6.43,10,0.55,8.65,1010.36,52,0
2014,8,7,9,78.24,5.14,16,0.52,8.65,1010.36,62,0
2014,8,7,10,79.8,3.45,33,0.5,8.65,1010.36,55,0
2014,8,7,11,81.65,2.38,78,0.47,8.65,1010.36,48,0
2014,8,7,12,83.65,3.52,127,0.44,8.65,1010.36,41,0
2014,8,7,13,85.62,5.73,146,0.41,8.65,1010.36,39,0
2014,8,7,14,87.4,7.95,153,0.39,8.65,1010.36,43,0
2014,8,7,15,88.84,9.79,157,0.36,8.65,1010.36,43,0
2014,8,7,17,86.98,8.09,184,0.39,9.58,1007.19,37,0
2014,8,7,20,79.88,5.72,157,0.53,6.47,1008.47,48,0
2014,8,7,23,75,6.4,139,0.66,5,1009.5,48,0
2014,8,8,2,70.53,3.11,80,0.77,10,1009.09,42,0
2014,8,8,5,68.47,1.3,62,0.8,7.54,1009.44,69,0
2014,8,8,8,78.36,2.5,70,0.58,5.65,1009.88,83,0
2014,8,8,11,85.42,4.37,99,0.45,8.79,1009.37,72,0
2014,8,8,14,88.57,10.29,156,0.35,6.19,1007.94,46,0
2014,8,8,17,84.99,10.24,172,0.4,6.68,1006.65,49,0
2014,8,8,20,76.99,3.62,180,0.6,5.46,1007.16,58,0
2014,8,8,23,73.47,3.76,169,0.73,2.76,1007.7,72,0
2014,8,9,2,71.36,3.11,117,0.76,4.77,1007.18,120,1
2014,8,9,5,69.37,1.27,76,0.85,3.66,1007.25,144,1
2014,8,9,8,75.79,3.27,71,0.73,3.68,1007.55,124,1
2014,8,9,11,83.63,4.85,233,0.5,4.82,1006.89,72,0
2014,8,9,14,87.19,8.47,163,0.41,6.45,1004.74,53,0
2014,8,9,17,84.94,10.06,155,0.46,6.73,1003,33,0
2014,8,9,20,78.58,6.62,143,0.6,5.73,1004.39,55,0
2014,8,9,23,71.05,6,319,0.85,5.84,1005.9,17,1
2014,8,10,2,69.39,4.32,303,0.81,6.54,1004.67,24,0
2014,8,10,5,65.71,1.59,236,0.91,4.25,1004.34,31,0
2014,8,10,8,73.89,0.74,49,0.73,4.84,1004.95,25,0
2014,8,10,11,83.44,5.26,257,0.49,6.47,1004.08,37,0
2014,8,10,14,89.71,4.15,252,0.37,7.12,1002.1,30,0
2014,8,10,17,89.83,7.34,199,0.39,10,1000.84,28,0
2014,8,10,20,79.63,1.27,51,0.61,5.85,1002.02,49,0
2014,8,10,23,75.7,2,40,0.72,2.65,1003.2,86,0
2014,8,11,2,71.64,4.92,6,0.77,4.24,1004.07,53,0
2014,8,11,5,67.66,3.28,355,0.82,6.48,1005.05,12,1
2014,8,11,8,79.54,8.28,8,0.51,9.17,1005.81,12,1
2014,8,11,11,88.86,9.28,1,0.3,10,1005.5,6,0
2014,8,11,14,91.53,3.66,17,0.24,9.67,1003.65,10,1
2014,8,11,17,91.02,0.97,275,0.25,10,1002.53,14,1
2014,8,11,20,81.08,1.67,224,0.4,10,1003.87,23,0
2014,8,11,23,73.05,4,270,0.66,8.1,1005.2,50,0
2014,8,12,2,68.12,5.16,336,0.65,4.49,1005.6,26,0
2014,8,12,5,69.66,5.72,13,0.56,5.68,1006,15,1
2014,8,12,8,79.19,5.32,15,0.42,9.24,1006.91,8,0
2014,8,12,11,87.13,6.33,41,0.32,10,1006.8,19,1
2014,8,12,14,88.17,1.05,168,0.32,9.29,1005.32,33,0
2014,8,12,17,85.42,4.39,152,0.38,9.78,1004.76,31,0
2014,8,12,20,77.68,1.31,122,0.61,7.81,1006.24,64,0
2014,8,12,23,75.47,19.5,259,0.69,6.2,1007.2,23,0
2014,8,13,2,68.91,4.62,331,0.81,5.93,1007.35,21,0
2014,8,13,5,67.17,2.54,64,0.87,6.28,1008.06,38,0
2014,8,13,8,67.25,4.99,64,0.87,3.88,1008.45,53,0
2014,8,13,11,67.64,2.91,22,0.91,5.54,1008.96,38,0
2014,8,13,14,68.27,3.87,5,0.84,7.32,1008.68,17,1
2014,8,13,17,71.69,3.7,22,0.73,9.62,1008.1,21,0
2014,8,13,20,67.44,1.46,49,0.84,9.57,1008.5,26,0
2014,8,13,23,64.47,3.48,32,0.96,2.2,1009,29,0
2014,8,14,2,62.94,2.57,357,0.91,2.72,1009.37,22,0
2014,8,14,5,60.32,2.93,327,0.93,3.12,1008.78,35,0
2014,8,14,8,69.48,5.95,336,0.79,4.51,1009.24,27,0
2014,8,14,11,79.98,1.65,237,0.51,5.96,1008.46,28,0
2014,8,14,14,85.37,6.23,169,0.42,10,1006.86,31,0
2014,8,14,17,83.1,7.61,216,0.46,9.29,1005.6,35,0
2014,8,14,20,78.33,5.58,218,0.57,7.32,1006.9,37,0
2014,8,14,23,70.82,1.44,102,0.78,6.9,1006.6,32,0
2014,8,15,2,65.73,2.38,43,0.89,6.19,1006.49,32,0
2014,8,15,5,63.69,0.53,11,0.93,4.21,1007.18,71,0
2014,8,15,8,73.5,2.54,103,0.74,4.13,1008.1,114,1
2014,8,15,11,84.55,2.96,2,0.44,10,1007.57,26,0
2014,8,15,14,88.76,2.81,236,0.31,7.32,1006.05,17,1
2014,8,15,17,78.98,13.51,204,0.55,7.32,1005.51,22,0
2014,8,15,20,74,2.86,217,0.71,8.24,1006.19,24,0
2014,8,15,23,73.94,6.1,102,0.76,4.78,1006.6,55,0
2014,8,16,2,69.03,1.21,13,0.83,5.03,1007.42,88,0
2014,8,16,5,66.6,2.74,349,0.84,3.77,1008.29,46,0
2014,8,16,8,76.97,2.69,13,0.61,5.41,1009.32,49,0
2014,8,16,11,85.12,1.99,102,0.47,3.69,1008.93,48,0
2014,8,16,14,90.09,3.26,108,0.36,5.3,1007.15,28,0
2014,8,16,17,87.79,4.66,169,0.41,8.29,1005.99,56,0
2014,8,16,20,78.36,1.47,112,0.65,5.84,1006.86,80,0
2014,8,16,23,77.47,7.11,94,0.84,3.48,1007.6,172,1
2014,8,17,2,72.3,6.21,193,0.7,6.22,1008.6,19,1
2014,8,17,5,70.22,2.34,97,0.75,6.99,1009.69,27,0
2014,8,17,8,74.12,4.39,18,0.68,5.05,1009.83,36,0
2014,8,17,11,82.4,3.49,116,0.52,5.98,1010,37,0
2014,8,17,14,82.7,7.61,192,0.49,6.92,1009.49,38,0
2014,8,17,17,83.37,3.83,172,0.48,9.47,1009.67,20,0
2014,8,17,20,75.04,2.33,87,0.7,6.56,1011.13,55,0
2014,8,17,23,73.47,2.1,160,0.78,5.31,1011.3,93,0
2014,8,18,2,70.04,2.13,345,0.82,3.85,1011.75,56,0
2014,8,18,5,66.67,2.87,349,0.85,2.77,1011.89,35,0
2014,8,18,8,73.68,2.6,43,0.68,5.01,1013.15,39,0
2014,8,18,11,80.52,2.63,175,0.57,5.9,1012.62,59,0
2014,8,18,14,85.04,6.15,173,0.47,6.47,1011.01,74,0
2014,8,18,17,84.79,6.99,161,0.46,6.47,1010.21,65,0
2014,8,18,20,76.52,4.04,159,0.63,6.22,1011.28,74,0
2014,8,18,23,74.77,3.76,221,0.64,1.9,1011.6,74,0
2014,8,19,2,69.23,2.26,90,0.83,2.57,1011.72,74,0
2014,8,19,5,67.08,1.06,100,0.87,2.73,1012.08,97,0
2014,8,19,8,76.22,3.06,351,0.69,3.37,1012.75,123,1
2014,8,19,11,84.44,3.41,217,0.52,5.16,1012.21,78,0
2014,8,19,14,89.8,8.42,177,0.39,6.35,1010.4,55,0
2014,8,19,17,87.8,7.65,212,0.41,6.9,1009.21,59,0
2014,8,19,20,81.08,8.06,184,0.58,10,1009.97,84,0
2014,8,19,23,77.23,3.85,165,0.68,3.08,1010.4,73,0
2014,8,20,2,71.94,1.16,130,0.78,3.94,1009.91,88,0
2014,8,20,5,69.09,2.16,84,0.86,3.29,1009.84,106,1
2014,8,20,8,75.91,3.8,230,0.73,2.87,1010.57,114,1
2014,8,20,11,86.51,6.05,202,0.52,4.4,1009.61,81,0
2014,8,20,14,90.08,11.01,183,0.41,6.63,1007.2,77,0
2014,8,21,2,73.42,1.36,125,0.8,4.02,1007.05,119,1
2014,8,21,5,72.46,1.07,61,0.83,2.7,1006.9,133,1
2014,8,21,8,76.12,0.44,107,0.77,2.05,1007.75,173,1
2014,8,21,11,84.68,2.03,100,0.56,3.2,1007.77,138,1
2014,8,21,14,91,5.79,193,0.47,4.63,1005.57,134,1
2014,8,21,17,90.06,5.97,201,0.46,5.63,1004.9,115,1
2014,8,21,20,78.49,11.91,46,0.58,6.45,1006.9,69,0
2014,8,21,23,77.47,7.49,291,0.62,6.98,1008.9,22,0
2014,8,22,2,72.3,2.89,7,0.75,7.83,1007.74,23,0
2014,8,22,5,66.76,2.87,340,0.89,5.55,1007.64,30,0
2014,8,22,8,76.08,0.82,64,0.7,4.73,1008.62,19,1
2014,8,22,11,80.61,3.11,245,0.63,5.24,1008.69,42,0
2014,8,22,14,82.52,3.84,237,0.57,8.5,1006.95,72,0
2014,8,22,17,81.82,2.62,175,0.62,4.54,1005.82,91,0
2014,8,22,20,76.66,0.58,121,0.75,5.39,1006.23,124,1
2014,8,22,23,73.94,1.98,143,0.86,4.18,1006.3,115,1
2014,8,23,2,72.58,3.3,202,0.87,3.6,1006.01,142,1
2014,8,23,5,71.15,1.29,62,0.9,2.61,1006.17,120,1
2014,8,23,8,76.7,1.17,20,0.77,3.22,1006.54,153,1
2014,8,23,11,85.01,1.28,89,0.58,4.4,1006.04,116,1
2014,8,23,14,88.42,6.73,196,0.49,3.63,1003.75,83,0
2014,8,23,17,85.99,5.45,223,0.53,5.85,1003.39,104,1
2014,8,23,20,77.05,2.11,125,0.75,5.57,1004.98,151,1
2014,8,23,23,73,9.86,229,0.79,6.06,1006.1,26,0
2014,8,24,2,70.96,8.45,339,0.78,5.3,1005.34,31,0
2014,8,24,5,70.22,1.49,287,0.83,5,1007.25,45,0
2014,8,24,8,74.31,7.21,346,0.66,6.03,1007.77,6,0
2014,8,24,11,84.32,5.35,342,0.39,9.52,1007.44,4,0
2014,8,24,14,85.77,3.1,328,0.36,9.67,1006.37,10,1
2014,8,24,17,84.31,1.59,97,0.4,7.22,1006.05,7,0
2014,8,24,20,77.67,4.27,114,0.62,10,1008.18,46,0
2014,8,24,23,72.88,3.89,59,0.73,6.9,1009.9,25,0
2014,8,25,2,68.29,2.8,25,0.78,9.41,1010.61,24,0
2014,8,25,5,62.96,5.2,350,0.87,5.74,1011.3,15,1
2014,8,25,8,75.5,4.72,22,0.52,9.18,1012.4,17,1
2014,8,25,11,83.85,8.33,331,0.32,9.67,1012.19,7,0
2014,8,25,14,87.87,3.49,332,0.24,9.67,1010.08,9,0
2014,8,25,17,86.62,1.43,104,0.26,9.67,1009.63,8,0
2014,8,25,20,79.6,5.36,199,0.37,10,1011.42,21,0
2014,8,25,23,70.82,1.03,96,0.63,8.1,1012.2,26,0
2014,8,26,2,63.77,2.86,203,0.8,6.2,1012.95,39,0
2014,8,26,5,60.76,4.63,347,0.79,4.93,1013.42,27,0
2014,8,26,8,75.27,2.64,22,0.49,8.77,1014.43,19,1
2014,8,26,11,87.38,2.96,299,0.28,9.57,1014.13,13,1
2014,8,26,14,94.3,1.56,7,0.16,10,1012.33,8,0
2014,8,26,17,91.55,2.74,197,0.17,10,1011.56,13,1
2014,8,26,20,83.05,5.14,200,0.3,8.35,1012.61,31,0
2014,8,26,23,72.12,1.58,105,0.57,4.78,1012.8,57,0
2014,8,27,2,65.58,0.68,320,0.74,5.16,1012.8,79,0
2014,8,27,5,62.4,2.56,39,0.78,5,1013.15,31,0
2014,8,27,8,75.9,2.85,2,0.48,7.49,1014.01,24,0
2014,8,27,11,88.63,3.45,90,0.3,8.24,1013.93,38,0
2014,8,27,14,93.06,6.1,170,0.24,9.15,1012.39,48,0
2014,8,27,17,88.62,7.5,191,0.31,8.66,1011.94,62,0
2014,8,27,20,76.55,2.53,152,0.58,5.96,1012.96,82,0
2014,8,27,23,77,1.95,154,0.59,4.18,1013.1,89,0
2014,8,28,2,73.41,2.89,97,0.67,4.29,1013.48,103,1
2014,8,28,5,71.03,1.57,46,0.75,4.73,1013.74,83,0
2014,8,28,8,75.12,4.4,23,0.64,4.46,1014.86,67,0
2014,8,28,11,78.29,4.48,23,0.54,6.18,1015.2,66,0
2014,8,28,14,79.91,2.22,356,0.53,5.29,1013.86,80,0
2014,8,28,17,77.93,1.13,228,0.63,4.68,1013.23,98,0
2014,8,28,20,68.68,10.39,86,0.81,5.14,1013.86,125,1
2014,8,28,23,66.7,7.08,42,0.9,3.18,1015.3,79,0
2014,8,29,2,66.81,3.74,280,0.89,2.71,1015.71,85,0
2014,8,29,5,65.35,1.63,5,0.92,2.98,1015.16,90,0
2014,8,29,8,70.12,1.82,27,0.8,3.69,1015.99,71,0
2014,8,29,11,76.45,1.68,99,0.64,3.79,1016.12,49,0
2014,8,29,14,78.09,3.06,171,0.64,4.72,1015.12,81,0
2014,8,29,17,78.35,3.67,172,0.6,5.01,1014.48,87,0
2014,8,29,20,71.61,0.99,166,0.84,3.18,1015.41,139,1
2014,8,29,23,73.23,3.65,73,0.89,1.81,1015.8,107,1
2014,8,30,2,70.45,2.81,80,0.87,2.46,1016.04,174,1
2014,8,30,5,68.77,1.56,71,0.92,2.22,1015.56,163,1
2014,8,30,8,71.85,0.83,63,0.84,2.12,1015.73,151,1
2014,8,30,11,76.98,1.7,41,0.75,2.54,1015.15,196,0
2014,8,30,14,76.92,3.69,167,0.75,2.42,1013.2,130,1
2014,8,30,17,72.98,4.08,92,0.85,2.4,1012.48,149,1
2014,8,30,20,70.9,2.72,112,0.86,3.79,1013.44,143,1
2014,8,30,23,70.35,2.15,8,0.93,2.07,1013.9,100,1
2014,8,31,2,68.95,1.73,164,0.93,2.06,1012.83,139,1
2014,8,31,5,66.77,2.08,338,0.98,2,1012.89,86,0
2014,8,31,8,69.77,2.47,36,0.9,1.79,1013.33,80,0
2014,8,31,11,73.64,2.92,69,0.8,4.93,1013.5,58,0
2014,8,31,14,77.16,6,94,0.73,6.13,1012.41,78,0
2014,8,31,17,73.11,6.59,69,0.8,5.36,1011.9,72,0
2014,8,31,20,71.4,2.43,22,0.89,3.62,1013.35,99,0
2014,8,31,23,70.23,0.23,110,0.92,2.64,1013.7,103,1
2014,9,1,2,68.86,1,141,0.97,2.4,1013.86,87,0
2014,9,1,5,68.76,1.63,86,0.93,2.28,1013.51,101,1
2014,9,1,8,71.84,1.84,81,0.85,2.51,1013.8,123,1
2014,9,1,11,76.52,3.89,65,0.72,3.49,1013.65,144,1
2014,9,1,14,77.44,3.87,155,0.7,3.65,1011.44,163,1
2014,9,1,17,72.63,0.75,136,0.91,2.65,1010.93,157,1
2014,9,1,20,69.4,5.88,177,0.88,4.41,1011.47,84,0
2014,9,1,23,68.82,2.18,156,0.99,4.67,1010.8,36,0
